DATAFLOW,LAST UPDATE,freq,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,France,2023-01,5688.703,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,France,2023-02,6330.457,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,France,2023-03,4931.975,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,France,2023-04,2908.676,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,France,2023-05,2231.664,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,France,2023-06,2756.027,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,France,2023-07,2848.861,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,France,2023-08,2675.501,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,France,2023-09,2309.818,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,France,2023-10,2269.252,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,France,2023-11,4087.208,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,France,2023-12,4471.863,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,France,2024-01,5017.277,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,France,2024-02,3642.217,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,France,2024-03,2888.348,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,France,2024-04,900.102,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,France,2024-05,616.111,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,France,2024-06,603.389,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,France,2024-07,915.276,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,France,2024-08,1007.781,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,France,2024-09,957.739,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,France,2024-10,926.986,,
